Name: , Address: 4a:7e:ca:b9:d7:4e, manufacturer data: 4c0010050318e40a5e
Name: , Address: 52:69:ad:a7:6c:89, manufacturer data: 4c0010050b1cb3a194
Name: , Address: fc:53:9e:3b:3e:e9, serviceUUID: 2f68dee5-e1e0-8eb3-f5aa-2e9964f04c00
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c0010050b1ce8210a
Name: , Address: 54:59:24:e3:e7:07, manufacturer data: 4c001005031c587fd5, txPower: 12
Name: , Address: 70:f9:99:d7:d7:6f, manufacturer data: 4c000c0e0088806ffe9afb31fd7feec9f93710054b1c932219
Name: , Address: 98:04:ed:14:c1:79, manufacturer data: 4c00021574278bdab64445208f0c720eaf0599350100e85ac5
Name: , Address: 5d:b4:58:3f:10:d7, manufacturer data: 4c0010050318e9cf33
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 5d:b4:58:3f:10:d7, manufacturer data: 4c0010050318e9cf33
Name: , Address: fc:53:9e:3b:3e:e9, manufacturer data: 4c000215a842129ed61e3684639e6760731bc29400e3005fc8
Name: , Address: 52:69:ad:a7:6c:89, manufacturer data: 4c0010050b1cb3a194
Name: , Address: 5c:c3:da:93:1d:6e, manufacturer data: 4c000c0e002b23e6bdc0d52c5953e1b782e610054b1cda41e7
Name: , Address: fc:53:9e:3b:3e:e9, manufacturer data: 4c000215a842129ed61e3684639e6760731bc29400e3005fc8
Name: , Address: 79:14:4a:1f:65:6a, manufacturer data: 4c00100501983a3aba, txPower: 24
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 7e:b9:38:cf:3b:bd, manufacturer data: 4c0010063a1e0c68bfb8, txPower: 8
Name: , Address: 7d:a0:37:ac:5d:25, manufacturer data: 4c0010050b1ce087dd
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c001005071ce8210a
Name: , Address: 66:69:b1:6e:15:4d, manufacturer data: 4c000719010f200b888f000008bcc0e2240198913a1981954811b62b83
Name: , Address: 42:74:7e:62:5f:c1, manufacturer data: 4c0010050318176358
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: , Address: 98:04:ed:14:c1:79, manufacturer data: 4c00021574278bdab64445208f0c720eaf0599350100e85ac5
Name: , Address: 4a:8c:b2:57:f7:10, manufacturer data: 4c0010051a1c449cf2
Name: , Address: 51:30:c8:8a:51:f4, manufacturer data: 4c001005131c220acb
Name: , Address: fc:53:9e:3b:3e:e9, serviceUUID: 2f68dee5-e1e0-8eb3-f5aa-2e9964f04c00
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 5d:9b:c2:5b:63:e9, manufacturer data: 4c0010061a1e0d2f8652, txPower: 12
Name: , Address: 57:39:67:ab:cb:1c, manufacturer data: 4c000c0e00b811e36e9ccf4da1e6dea4b42710050b1cc949d4
Name: , Address: 6e:40:e0:18:0e:39, manufacturer data: 4c000c0e00640dd093ac12fd16e1756ed81f10066b1e9a5140ed
Name: , Address: 46:58:64:7e:67:a1, manufacturer data: 4c001005131cd2bffe
Name: , Address: 7d:a0:37:ac:5d:25, manufacturer data: 4c0010050b1ce087dd
Name: , Address: 4a:8c:b2:57:f7:10, manufacturer data: 4c0010051a1c449cf2
Name: , Address: 6d:b4:0e:10:0b:c4, manufacturer data: 4c0010050b1c0ab2ce
Name: , Address: 67:0a:cd:38:3e:5a, manufacturer data: 4c001005031c7786fc
Name: , Address: 6a:7f:f7:93:b3:4a, manufacturer data: 4c000719010f202b768f0000052c54ed5b9cf5f184a8ef0a20d964b233
Name: , Address: 28:11:a5:47:7c:e4, manufacturer data: 010941126a47d60761, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb, txPower: -10
Name: , Address: 98:04:ed:14:c1:79, manufacturer data: 4c00021574278bdab64445208f0c720eaf0599350100e85ac5
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c001005071ce8210a
Name: , Address: 54:59:24:e3:e7:07, manufacturer data: 4c001005031c587fd5, txPower: 12
Name: , Address: 6e:3f:c9:13:e7:b2, manufacturer data: 030f51120aff8fb7b9b8e10bc4, serviceUUID: 0000fdd2-0000-1000-8000-00805f9b34fb
Name: , Address: 49:75:8e:40:8a:56, manufacturer data: 4c0010051b1cfe58de
Name: , Address: 2f:d6:c5:26:ca:25, manufacturer data: 4c000a0100
Name: , Address: 7c:ba:02:1f:0e:ea, manufacturer data: 4c0010063a1e6ba4397e, txPower: 8
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: , Address: 4a:13:57:4d:d5:4e, manufacturer data: 4c001006131e90cb5090, txPower: 12
Name: , Address: 52:b0:d9:e1:b8:e6, manufacturer data: 4c0010065b1d93c36180, txPower: 12
Name: , Address: 6e:53:5e:40:ba:aa, manufacturer data: 4c00100503187c0e8a
Name: , Address: 4c:9f:98:6e:1f:42, manufacturer data: 4c000c0e00ac140159b2e13af158157575d610051b1c7cfe9f
Name: , Address: 04:52:c7:d4:dc:09, manufacturer data: 1001400a020140cbc0249786, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 68:ec:77:fe:f5:1d, manufacturer data: 4c00100513184c1f17
Name: , Address: 5f:f6:d2:88:d0:d8, manufacturer data: 4c001005031cc8243d
Name: , Address: 65:09:7f:0d:2d:d3, manufacturer data: 4c001005131ca0aec7
Name: , Address: 5c:c3:da:93:1d:6e, manufacturer data: 4c001005471cda41e7, txPower: 12
Name: , Address: cb:a4:ba:a1:56:ac, serviceUUID: adabfb00-6e7d-4601-bda2-bffaa68956ba
Name: , Address: 52:4f:0f:80:c6:0e, manufacturer data: 4c001006231ec9c5aba0, txPower: 8
Name: , Address: 88:c6:26:db:6a:a5, manufacturer data: 38363143, serviceUUID: 00e2f93e-3066-4e44-a1fc-83389d174d07
Name: , Address: 75:e4:f9:74:da:5d, manufacturer data: 4c001005511ce5939a, txPower: 12
Name: , Address: 77:ca:93:09:81:dd, manufacturer data: 4c00100501984e7f80
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c001005071ce8210a
Name: , Address: 4f:1e:3d:4d:19:e7, manufacturer data: 4c0010067d1e62966f0d, txPower: 7
Name: , Address: 46:58:64:7e:67:a1, manufacturer data: 4c001005131cd2bffe
Name: , Address: 77:ca:93:09:81:dd, manufacturer data: 4c00100501984e7f80
Name: , Address: 2f:d6:c5:26:ca:25, manufacturer data: 4c000a0100
Name: , Address: 65:09:7f:0d:2d:d3, manufacturer data: 4c001005131ca0aec7
Name: , Address: 7d:a0:37:ac:5d:25, manufacturer data: 4c001005071ce087dd
Name: , Address: 51:30:c8:8a:51:f4, manufacturer data: 4c001005131c220acb
Name: PRVM51F1, Address: c4:00:49:00:51:f1, serviceUUID: 0fadead6-1017-455c-bb59-266da0f549ab
Name: , Address: 5c:87:93:2e:8a:fb, manufacturer data: 4c001006131efb19909e, txPower: 12
Name: , Address: d0:0c:50:d1:c2:81, appearance: 192, manufacturer data: 750001000200010202
Name: , Address: 5f:f6:d2:88:d0:d8, manufacturer data: 4c001005031cc8243d
Name: , Address: 54:53:5e:cb:7f:d6, manufacturer data: 4c001005031057107b
Name: , Address: 71:98:42:b9:88:ed, manufacturer data: 4c0010051a18eb5063
Name: , Address: 4c:9f:98:6e:1f:42, manufacturer data: 4c000c0e00ac140159b2e13af158157575d610051b1c7cfe9f
Name: , Address: 74:41:73:ec:fe:3a, manufacturer data: 4c001005031c56e10c
Name: , Address: 6a:7f:f7:93:b3:4a, manufacturer data: 4c000719010f202b768f0000052c54ed5b9cf5f184a8ef0a20d964b233
Name: , Address: 7f:0b:88:7d:bb:3a, manufacturer data: 4c0010051318af3d59
Name: , Address: 5d:b4:58:3f:10:d7, manufacturer data: 4c0010050318e9cf33
Name: , Address: 49:fe:ec:5c:67:76, manufacturer data: 4c0010051318ebca6d
Name: , Address: 5d:9b:c2:5b:63:e9, manufacturer data: 4c0010061a1e0d2f8652, txPower: 12
Name: , Address: 88:c6:26:db:6a:a5, manufacturer data: 38363143, serviceUUID: 00e2f93e-3066-4e44-a1fc-83389d174d07
Name: , Address: 43:17:1f:48:4e:96, manufacturer data: 4c0010051a1c5f6ed6
Name: , Address: 75:e4:f9:74:da:5d, manufacturer data: 4c001005511ce5939a, txPower: 12
Name: , Address: 6a:93:da:a5:31:a5, manufacturer data: 4c00071901032000f58f031300703622df767c53b8eeae9a0d5dd92819
Name: , Address: 6d:53:be:bb:53:c9, manufacturer data: 4c0010050a1cc30161
Name: , Address: 44:fb:59:d0:65:26, manufacturer data: 4c0010050b1c95812d
Name: , Address: 79:49:7d:1a:b7:ed, manufacturer data: 4c001005131caa7c19
Name: , Address: 64:7a:37:6c:60:7a, manufacturer data: 4c001005131c0924fa, txPower: 12
Name: , Address: 59:f8:8f:6f:2d:79, manufacturer data: 4c000719010f2002f28f0100098f6803e74b8dc0c65b5a6b18e1a020af
Name: , Address: 04:52:c7:d4:dc:09, manufacturer data: 1001400a020140cbc0249786, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 52:4f:0f:80:c6:0e, manufacturer data: 4c001006231ec9c5aba0, txPower: 8
Name: , Address: 5c:c3:da:93:1d:6e, manufacturer data: 4c0010054b1cda41e7, txPower: 12
Name: , Address: 64:7a:37:6c:60:7a, manufacturer data: 4c001005131c0924fa, txPower: 12
Name: , Address: 7a:02:15:8b:7c:68, manufacturer data: 4c0010055a1c2279d9, txPower: 12
Name: , Address: 44:fb:59:d0:65:26, manufacturer data: 4c0010050b1c95812d
Name: , Address: 7d:a0:37:ac:5d:25, manufacturer data: 4c001005071ce087dd
Name: , Address: 59:21:69:05:b3:9f, manufacturer data: 4c00100501989a8af4, txPower: 24
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c001005071ce8210a
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 5f:f6:d2:88:d0:d8, manufacturer data: 4c001005031cc8243d
Name: , Address: 79:49:7d:1a:b7:ed, manufacturer data: 4c001005131caa7c19
Name: , Address: d0:0c:50:d1:c2:81, appearance: 192, manufacturer data: 750001000200010202
Name: , Address: 4f:1e:3d:4d:19:e7, manufacturer data: 4c0010067d1e62966f09, txPower: 7
Name: , Address: 49:fe:ec:5c:67:76, manufacturer data: 4c0010051318ebca6d
Name: , Address: c8:eb:ed:d6:9e:38, appearance: 2000, manufacturer data: ee03389ed6edebc8, serviceUUID: 00006666-0000-1000-8000-00805f9b34fb
Name: , Address: 5d:cd:1c:fc:dc:62, manufacturer data: 4c000c0e0011030504af288bf5081c702e99, txPower: 7
Name: , Address: 5c:87:93:2e:8a:fb, manufacturer data: 4c001006131efb19909e, txPower: 12
Name: , Address: 77:ca:93:09:81:dd, manufacturer data: 4c00100501984e7f80
Name: , Address: 5f:ab:56:5e:0b:8d, manufacturer data: 4c00100503182dee44
Name: PRVM51F1, Address: c4:00:49:00:51:f1, serviceUUID: 0fadead6-1017-455c-bb59-266da0f549ab
Name: , Address: 2f:d6:c5:26:ca:25, manufacturer data: 4c000a0100
Name: , Address: 31:8e:9f:36:17:22, manufacturer data: 4c0009060308c0a81004
Name: , Address: 75:e4:f9:74:da:5d, manufacturer data: 4c001005511ce5939a, txPower: 12
Name: , Address: c8:d0:83:a9:45:8c, manufacturer data: 4c0010050110577604
Name: , Address: 4c:9f:98:6e:1f:42, manufacturer data: 4c000c0e00ae14d9e0b0a24280f49fc8e6aa10051b1c7cfe9f
Name: , Address: 6a:7f:f7:93:b3:4a, manufacturer data: 4c000719010f202b768f0000052c54ed5b9cf5f184a8ef0a20d964b233
Name: , Address: 74:41:73:ec:fe:3a, manufacturer data: 4c001005031c56e10c
Name: , Address: 04:52:c7:d4:dc:09, manufacturer data: 1001400a020140cbc0249786, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 27:e4:2b:d4:b5:3d, manufacturer data: 4c0009060318c0a80186
Name: , Address: 54:9e:ab:88:66:48, manufacturer data: 4c001005131cee93ca
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: , Address: 5d:9b:c2:5b:63:e9, manufacturer data: 4c0010061a1e0d2f8652, txPower: 12
Name: , Address: 5c:c3:da:93:1d:6e, manufacturer data: 4c0010054b1cda41e7, txPower: 12
Name: , Address: 67:bf:bf:c6:28:79, manufacturer data: 4c0010066b1e59e5bf35, txPower: 7
Name: , Address: d0:03:4b:14:43:c2, manufacturer data: 4c001005011045171b
Name: , Address: 7c:64:56:99:55:77, manufacturer data: 7500420401206e17050000000000000000000000000000000000
Name: , Address: c8:d0:83:ab:6e:ec, manufacturer data: 4c0010050110867d45
Name: , Address: 46:d5:6a:2a:9d:ca, manufacturer data: 4c001005031cc4e48b
Name: , Address: 7f:0b:88:7d:bb:3a, manufacturer data: 4c0010051318af3d59
Name: , Address: 19:2f:75:25:b8:d9, manufacturer data: 4c0009060354c0a8012e
Name: , Address: df:50:b9:16:94:4c, serviceUUID: 0000feed-0000-1000-8000-00805f9b34fb
Name: , Address: 7c:64:56:b4:ef:43, manufacturer data: 7500420401206e17050000000000000000000000000000000000
Name: , Address: 1b:1b:2c:ce:ac:29, manufacturer data: 4c00090603b1c0a801c5
Name: , Address: c8:d0:83:b6:eb:74, manufacturer data: 4c0010050110c1ce89
Name: , Address: e8:3a:08:60:58:b0, serviceUUID: 59181000-eb18-5701-8b94-0c54d3eee803, txPower: -2
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 10:39:02:ad:ae:bc, manufacturer data: 06000109200221cddbba0e186b63b6bce1132ae5e160d06e3e11f797fa
Name: , Address: 74:41:73:ec:fe:3a, manufacturer data: 4c001005031c56e10c
Name: , Address: 31:8e:9f:36:17:22, manufacturer data: 4c0009060308c0a81004
Name: , Address: 4f:1e:3d:4d:19:e7, manufacturer data: 4c0010067d1e62966f09, txPower: 7
Name: , Address: 44:fb:59:d0:65:26, manufacturer data: 4c0010050b1c95812d
Name: , Address: 1b:1b:2c:ce:ac:29, manufacturer data: 4c00090603b1c0a801c5
Name: , Address: 04:52:c7:d4:dc:09, manufacturer data: 1001400a020140cbc0249786, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 5e:ce:e5:83:93:e7, manufacturer data: 4c001006331e70403c67, txPower: 7
Name: , Address: 7c:64:56:99:56:fd, manufacturer data: 7500420401016e7c64569956fd7e64569956fc01000000000000
Name: , Address: d0:0c:50:d1:c2:81, appearance: 192, manufacturer data: 750001000200010202
Name: , Address: c8:d0:83:ab:6e:ec, manufacturer data: 4c0010050110867d45
Name: , Address: 78:c9:0c:74:a5:a9, serviceUUID: 0000fe50-0000-1000-8000-00805f9b34fb
Name: , Address: 19:2f:75:25:b8:d9, manufacturer data: 4c0009060354c0a8012e
Name: , Address: 37:d9:49:78:90:79, manufacturer data: 0600010920023777bc89f1fdafbd879844477c7a642ecab5fd9f11f6f1
Name: , Address: 5d:9b:c2:5b:63:e9, manufacturer data: 4c0010061a1e0d2f8652, txPower: 12
Name: , Address: 79:49:7d:1a:b7:ed, manufacturer data: 4c001005131caa7c19
Name: , Address: 0b:b6:5b:8c:e4:5b, manufacturer data: 4c0009060316c0a80108
Name: , Address: 75:e4:f9:74:da:5d, manufacturer data: 4c001005511ce5939a, txPower: 12
Name: , Address: c8:d0:83:b6:eb:74, manufacturer data: 4c0010050110c1ce89
Name: , Address: 48:18:f6:bb:84:47, manufacturer data: 4c001005031823de2c
Name: PRVM51F1, Address: c4:00:49:00:51:f1, serviceUUID: 0fadead6-1017-455c-bb59-266da0f549ab
Name: , Address: 1c:1a:c0:75:4f:d5, manufacturer data: 4c00090603060a640369
Name: , Address: c8:d0:83:a9:45:8c, manufacturer data: 4c0010050110577604
Name: , Address: 5e:bb:69:ed:96:25, manufacturer data: c400033302131580, serviceUUID: 0000feb9-0000-1000-8000-00805f9b34fb
Name: , Address: 54:9e:ab:88:66:48, manufacturer data: 4c001005131cee93ca
Name: , Address: 57:39:67:ab:cb:1c, manufacturer data: 4c0010050318c949d4
Name: , Address: 5f:ab:56:5e:0b:8d, manufacturer data: 4c00100503182dee44
Name: , Address: 71:a0:d1:e9:05:16, manufacturer data: 4c000c0e0039046b4963854ba362cdad27e8100501182eba8c
Name: , Address: 5c:87:93:2e:8a:fb, manufacturer data: 4c001006131efb19909e, txPower: 12
Name: , Address: 5f:f6:d2:88:d0:d8, manufacturer data: 4c001005031cc8243d
Name: , Address: 7c:64:56:b4:ef:43, manufacturer data: 7500420401016e7c6456b4ef437e6456b4ef4201000000000000
Name: , Address: c8:eb:ed:d6:9e:38, appearance: 2000, manufacturer data: ee03389ed6edebc8, serviceUUID: 00006666-0000-1000-8000-00805f9b34fb
Name: , Address: 7d:a0:37:ac:5d:25, manufacturer data: 4c001005071ce087dd
Name: , Address: 2f:d6:c5:26:ca:25, manufacturer data: 4c000a0100
Name: , Address: 9c:20:7b:cf:69:a2, manufacturer data: 4c0009060216c0a83490
Name: , Address: 4f:60:e3:25:e9:6e, manufacturer data: 4c001005131c434d7d
Name: , Address: 4d:a4:b8:fe:ba:6a, manufacturer data: 4c0010050318f73e9e
Name: , Address: 5f:4e:77:67:08:52, manufacturer data: 4c001005031cb3bdc4
Name: , Address: 68:ec:77:fe:f5:1d, manufacturer data: 4c000c0e00e69cf9cffa7243b7ae222313ea10051b184c1f17
Name: , Address: 6e:3f:c9:13:e7:b2, manufacturer data: 030f51120aff8fb7b9b8e10bc4, serviceUUID: 0000fdd2-0000-1000-8000-00805f9b34fb
Name: , Address: 7c:64:56:99:55:77, manufacturer data: 7500420401016e7c64569955777e645699557601000000000000
Name: , Address: 1c:1a:c0:79:a1:8f, manufacturer data: 4c00090603010a640396
Name: , Address: 5c:8e:aa:b4:7c:b7, manufacturer data: 4c0010050b1c26829e
Name: , Address: 45:26:1f:08:0d:ed, manufacturer data: 4c0010050b1cc78f4d
Name: , Address: 58:98:06:01:3e:52, manufacturer data: 4c0010050b1ce8210a
Name: , Address: 54:1c:fc:0c:7e:b3, manufacturer data: 4c0010060a1e96cd2897, txPower: 12
Name: , Address: 7f:0b:88:7d:bb:3a, manufacturer data: 4c0010051318af3d59
Name: , Address: 78:e8:a6:c1:29:8f, manufacturer data: 4c001005471c7511f2
Name: , Address: 42:d3:3a:d9:48:79, manufacturer data: 4c0010060a1e45bd8a96, txPower: 12
Name: , Address: 6a:2d:97:77:6b:6f, manufacturer data: 4c00100513182aba89
Name: , Address: 7a:02:15:8b:7c:68, manufacturer data: 4c0010055b1c2279d9, txPower: 12
Name: , Address: 67:0a:cd:38:3e:5a, manufacturer data: 4c001005031c7786fc
Name: , Address: 67:bf:bf:c6:28:79, manufacturer data: 4c0010066b1e59e5bf35, txPower: 7
Name: , Address: 58:dd:ee:a3:26:65, manufacturer data: 4c0010051a18300c9e
Name: , Address: 6a:d4:92:a4:95:e5, manufacturer data: 4c001005131c0251d9
Name: , Address: 6e:bb:8b:01:5f:66, manufacturer data: 4c0010050a1850134f
Name: , Address: 6a:7f:f7:93:b3:4a, manufacturer data: 4c000719010f202b768f0000052c54ed5b9cf5f184a8ef0a20d964b233
Name: , Address: 27:e4:2b:d4:b5:3d, manufacturer data: 4c0009060318c0a80186
Name: , Address: 5d:cd:1c:fc:dc:62, manufacturer data: 4c0010075b1f1c96655f80, txPower: 7
Name: , Address: 76:6b:c5:e3:a5:1f, manufacturer data: 4c0010050318dd2bae
Name: , Address: d0:03:4b:14:43:c2, manufacturer data: 4c001005011045171b
Name: , Address: c9:64:23:3d:f0:3d, manufacturer data: 87000b11, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: 59:9c:fe:52:4c:2b, manufacturer data: 4c0010062a1e1baa0052, txPower: 8
Name: , Address: df:50:b9:16:94:4c, serviceUUID: 0000feed-0000-1000-8000-00805f9b34fb
Name: , Address: 52:52:e8:9b:39:e5, manufacturer data: 4c001006131ed0a9b910, txPower: 12
Name: , Address: 9c:20:7b:cf:69:a2, manufacturer data: 4c0009060216c0a83490
Name: , Address: 54:9e:ab:88:66:48, manufacturer data: 4c001005131cee93ca
Name: , Address: 0a:fc:3e:a6:d6:a1, manufacturer data: 060001092002721affdc4c14ba6c3b84cc9d3b5ef120daa5cd19c1c11a
Name: , Address: 27:e4:2b:d4:b5:3d, manufacturer data: 4c0009060318c0a80186
Name: , Address: 04:9d:f9:31:a7:77, manufacturer data: 0600010920022042cafa4e484c263fda6eb19ebc6cb691cddac374c1c3
Name: , Address: 50:96:96:ef:70:74, manufacturer data: 4c0010052318cea473, txPower: 7
Name: , Address: 5d:9b:c2:5b:63:e9, manufacturer data: 4c0010061a1e0d2f8652, txPower: 12
Name: , Address: 5a:c4:54:cf:6b:16, manufacturer data: 4c0010051118aae16d
Name: , Address: 61:85:fc:3a:7e:6e, manufacturer data: 4c0010050318a6f27f
Name: , Address: 76:6b:c5:e3:a5:1f, manufacturer data: 4c0010050318dd2bae
Name: , Address: d0:03:4b:14:43:c2, manufacturer data: 4c001005011045171b
Name: , Address: 7c:64:56:99:56:fd, manufacturer data: 7500420401016e7c64569956fd7e64569956fc01000000000000
Name: , Address: 4f:60:e3:25:e9:6e, manufacturer data: 4c001005131c434d7d
Name: , Address: 6e:bb:8b:01:5f:66, manufacturer data: 4c0010050a1850134f
Name: , Address: 44:fb:59:d0:65:26, manufacturer data: 4c0010050b1c95812d
Name: , Address: c8:d0:83:a9:45:8c, manufacturer data: 4c0010050110577604
Name: , Address: 4d:a4:b8:fe:ba:6a, manufacturer data: 4c0010050318f73e9e
Name: , Address: 75:e4:f9:74:da:5d, manufacturer data: 4c001005511ce5939a, txPower: 12
Name: , Address: 7c:64:56:99:55:77, manufacturer data: 7500420401016e7c64569955777e645699557601000000000000
Name: , Address: 31:8e:9f:36:17:22, manufacturer data: 4c0009060308c0a81004
Name: , Address: 71:a0:d1:e9:05:16, manufacturer data: 4c00100501182eba8c, txPower: 24
Name: , Address: 58:dd:ee:a3:26:65, manufacturer data: 4c0010051a18300c9e
Name: , Address: 59:9c:fe:52:4c:2b, manufacturer data: 4c0010062a1e1baa0052, txPower: 8
Name: , Address: 4d:70:29:62:c1:7a, manufacturer data: 4c001006131e6b3fcfe5, txPower: 12
Name: , Address: 5d:cd:1c:fc:dc:62, manufacturer data: 4c0010075b1f1c96655f80, txPower: 7
Name: , Address: 6a:61:40:1f:03:01, manufacturer data: 4c001006131ed2baee53, txPower: 12
Name: , Address: 76:cc:d7:5b:3f:16, manufacturer data: 4c0010051d1c1621d7
Name: , Address: 53:4a:33:c8:bf:c3, manufacturer data: 4c0010050718964ed8
Name: , Address: 4c:87:5d:22:33:bc, manufacturer data: 010a41002d78c4fe82, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 67:bf:bf:c6:28:79, manufacturer data: 4c0010066b1e59e5bf35, txPower: 7
Name: , Address: c8:eb:ed:d6:9e:38, appearance: 2000, manufacturer data: ee03389ed6edebc8, serviceUUID: 00006666-0000-1000-8000-00805f9b34fb
Name: , Address: 57:39:67:ab:cb:1c, manufacturer data: 4c0010050318c949d4
Name: , Address: 4c:87:5d:22:1a:af, manufacturer data: 010b0100e3249cd1ba, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
